"score","text","class"
4,"rt siap keliling memeriahkan malam takbir pss cose iedmubarak idulfitri ","Positive"
4,"keluarga kami nikmat malam takbir tiap tahun dengan kerja bakti rumah wkwk","Positive"
-2,"malam takbir kok nugas","Negative"
-1,"oh begini rasa takbir masih kerja teh","Negative"
-2,"warga biasa malam hari raya pada takbir ini warga ibu kota malam lebaran malah tawur ","Negative"
-3,"hal ter random malam takbir niat mau cari jajan eh malah nyasar di tongkrong om sendiri jadi kayak anak hilang anjrt","Negative"
0,"dep banget malam takbir skripsi ","Neutral"
4,"bismillah takbir tonton inter biar berkah dan menang aaminn forzainter","Positive"
0,"rt giveaway rp draw twitter picker rt ajaend malam takbir zonauang zonaba","Neutral"
0," enggak melu takbir sis bu ","Neutral"
0,"malam takbir begini tbtb pengin seblak ","Neutral"
0,"malam takbir ","Neutral"
0,"sudah ah aku mau takbir dulu","Neutral"
0,"acara pawai takbir yang begitu ramai yang sempat trtnda beberapa tahun yang lalu ","Neutral"
0,"ayo sposess takbir wkwk","Neutral"
-10,"malam takbir begini paling enggak bisa nah air mata waktu sungkem sama orang tua sadar diri ini banyak salah dan selalu repot moga lebaran tahun depan masih selalu sama amin ","Negative"
0," mau takbir ","Neutral"
-8,"wkwkw dulu pas masih kecil pasti enggak pernah bisa tidur tiap malam takbir karena saking neng buat nyambut hari esok dan parah sampai enggak nafsu makan juga karena saking neng ","Negative"
5," reyyyyy selamat takbir n lebaran ya mohon maaf lahir batin","Positive"
0,"malam takbir adalah sesi roasting","Neutral"
0,"jangan lalu malam takbir dengan tangis a ayo ayooooo hush hush pergi kamu dari pikir ","Neutral"
0," tetap gembira yang kang walau kalah kan lagi takbir","Neutral"
4,"rt muha amma diyah siap teman sobat takbir malam ini ikut baca takbir suai tuntun rasulullah saw turut mu","Positive"
0," bisa jadi ya tapi memang dari dulu pas malam takbir selalu sepi","Neutral"
-1,"harus bisa buang uang mulu tapi gapapa karena malam takbir lumayan lah ","Negative"
0,"takbir gua kenapa selalu ada saja sih herannnn asu","Neutral"
0,"siapa yang malam takbir malah nugas ","Neutral"
0,"malam takbir aku mah masker saja deh","Neutral"
0,"info takbir mazeh ","Neutral"
-4," amin moga kita bisa ketemu ramadhan lagi tahun depan kakak kakak malam takbir mana nih ","Negative"
2,"rumah gue tuh di depan mesjid banget kalo ke balkon langsung papar sama toa mesjid benar sampai besok gue bakal dengar orang takbir kenceng ini mungkin besok mata gue sembab kali ya karena tangis","Positive"
0,"malam takbir masih standby jaga simbok ","Neutral"
0,"tre punti takbir di sansiro","Neutral"
0,"heran deh baru juga malam takbir ini grup sudah lempar topik yang bukan buat diskusi ","Neutral"
-5,"padahal lagi malam takbir malah ribut ribut ini orang orang yang kamar nya bawah makin rusak mood ","Negative"
0,"ini tunggu obor takbir dari tadi kagak lewat lewat deh piring belum gue cuci","Neutral"
0,"dengar suara takbir ngerenung kamar nginget kalo tahun lalu lebaran keluarga masih lengkap bikin macam kue yang banyak sama mama tangis ","Neutral"
3,"antisipasi takbir keliling polres langkat laku patroli hingga ke perbatasanaceh ","Positive"
0,"rt hii markf info takbir yang bedug nya pukul mark lee dong","Neutral"
-4,"takbir salah tempat ","Negative"
0," lagi takbir","Neutral"
5,"vibes lebaran banget tadi jalan pulang sudah ada takbir keliling lagi dong setelah tahun enggak ada rame banget seru","Positive"
0,"teaser di malam takbir ","Neutral"
0,"astaghfirullah hanbin ini malam takbir bisa bisa lo begini heh ","Neutral"
-5," lagi malam takbir gabole zina","Negative"
0,"dengar orang takbir saja deh asa mau tangis","Neutral"
0," fess mood down di malam takbir begini aku harus bagaimana ya allah pengin tangis tok rasa","Neutral"
14,"gema takbir kumandang dari langgar dusun suara nyaring saling bersahutansungguh indah malam takbir di kampung halaman raya hari menang dengan penuh ceria dan kebahagiaansehebat apa kamu di tanah rantau kampung halaman adalah tempat untuk kembali","Positive"
0,"rt saldo kak buat orang syarat rt saja end malam takbir zonauang zonaba","Neutral"
0,"rt takbir ya balap ","Neutral"
0," takbir keliling","Neutral"
4,"takbir full senyum ","Positive"
0,"takbir harus dapat enggak sih","Neutral"
4,"seru banget depan rumah banyak bocil yang lewat sambil takbir","Positive"
0,"rt idr winners php rt like follow me end malam takbir ","Neutral"
0," indak bisa takbir dari sore hujan gedeee","Neutral"
3,"orang orang pada takbir di luar rumah main kembang api petas ngumpul bareng meanwhile diri ngebut tugas biar tidak pikir dan mudik jadi tenang ","Positive"
-2,"rt tangis banget sudah dengar takbir ya allah sedih ramadhan mau pergi mohon maaf lahir bathin ya followers ku tercayan","Negative"
0,"video agapao yang jonggal leader sudah muncul tapi masa gue tonton pas lagi takbir begini sih","Neutral"
0,"enggak ada apa suruh fokus takbir","Neutral"
4,"lihat takbir keliling lagi setelah tahun enggak ada takbir keliling kayak ih benar lebarannnn lihat seruuuu juga","Positive"
0,"aaa sudah malam takbir saja","Neutral"
0,"malam takbir tahun lalu baru banget keluar dari rumah sakit gegara covid alhamdulillah hari ini bisa jalan terus kumpul bareng orang orang sayang ","Neutral"
-4,"f chelsea ayo takbir keluar kamar jangan malah ngumpet di bawah selimut","Negative"
3,"bocah enggak mau pulang mash betah takbir di masjid ","Positive"
0," lagi takbir","Neutral"
4,"rt siap siap takbir ","Positive"
-5,"malam takbir rumah saja masker sambil drakoran after babu hari ","Negative"
0,"gapapa tangis saja aku juga tangis kok kangen nenek padahal beliau sudah pergi hampir tahun lalu tapi kenang terus ada tiap takbir aku selalu tetes air mata kangen memori dengan orang yang tinggal kita enggak akan mudah hilang tapi kita terus coba biasa ","Neutral"
0," ya ampun nika malam takbir","Neutral"
2,"malam takbir dua setelah ayah ibuu pergi semua masih samasakitnya enggak kurang rindu malah makinnambah ","Positive"
0," wkwk dksimi yang takbir juga bocil ","Neutral"
4,"selamat malam takbir ","Positive"
-6,"takbir di mushola cuma bareng bocil ini yang umur pada mana deh ","Negative"
4,"iseng itu malam takbir malah nontonin mereka dua tapi mereka memang hacep sih dua asli deh ","Positive"
4,"rasa ingin deh balik waktu sdatau balik ke usia tahunkalo malam takbir itu sore sudah rapi sudah wangi sudah pakai baju barumalam itu ngumpul sama teman teman beli makan di alfamart sama sakinah mau dira regi dik dan aku asa eforia nya","Positive"
0,"daripada lihat kamu bonceng laki lain ning takbir saja deh","Neutral"
0,"vibe takbir tahun ini lebih asa ","Neutral"
4," tipe cewek lu bagaimana cakep solehah bisa main alat musik suka otomotif ada nih cewek takbir mukulin gendang atap angkot tahi ","Positive"
0," lagi pada takbir kayak rinnnn cutieee","Neutral"
0,"takbir di masjid traktir setarbak langsung ingat ini you ll never sih starbucks logo ini the same way as before ","Neutral"
-3,"malam takbir mesti ling malang sue ","Negative"
8," untuk doin great menn anyways selamat malam takbir benar enggak wkkwkwk","Positive"
0,"rt r tiba tiba pikir nanti malam mau takbir pakai eribong ","Neutral"
0,"malam takbir tonton fadil collab sama miwaaa sayaangggggg ","Neutral"
4,"mercon jebluk nang jero omah adalah koentji menang takbir","Positive"
0,"suasana malam takbir di sunter jakarta utara ","Neutral"
0,"asa dulu pas bocil kalo takbir nongkrongnya di warung atau masjid","Neutral"
-8,"zoo senang banget anabulku yang sudah hilang minggu lebih pas takbir tadi ketemu kasi tau orang nyata kucing lama ini di kurung sama tetangga jauh huhuhu pantesan enggak bisa pulang ","Negative"
0,"pengin ikut takbir tapi sama siapa","Neutral"
0,"malam takbir gua ada jeonghan ","Neutral"
0,"kangen itu gua sampai gelisah banget di malam takbir yang banyak giat moga besok bisa maaf maaf lewat whatsapp ","Neutral"
0," di kasih snack lagi kakak biar lanjut takbir ","Neutral"
0,"di tempat kalian ada takbir keliling kah ","Neutral"
0,"kemeriahan malam takbir ","Neutral"
0,"malam ini takbir besok bisa kali bawa rumah buat minal aidin wal faizin sama keluarga wkwkwkwkwkkwkwk","Neutral"
1,"alhamdulillah kota sorong malam ini padat oleh masyarakat untuk takbir keliling setelah tahun tiada idulfitri h syawal h ","Positive"
-2,"ada yang sama enggak ya malam takbir rumah doang sambil pantau story orang orang ","Negative"
-4,"rt ada yang mau ajak malam takbir enggak bosan di kost mulu ini dm ya ","Negative"
0,"kalian ikut takbir enggak ","Neutral"
0,"takbir warga liyue ","Neutral"
0," orang mah malam takbir lu tembak orang","Neutral"
4,"orang mah takbir raya menang eh ini malah kalahahahahaha chelsea","Positive"
0,"tetangga senget yang lain takbir sambut idul fitri dia malah dangdut ","Neutral"
0,"pengin ikut takbir tapi gue gpunya teman di desa cheqssss","Neutral"
5," selain takbir malam tahun baru juga begitu bukan lebih enak sepi ya ","Positive"
-4,"takbir sedih banget","Negative"
4,"besok lebaran sekarang mil menang enggak fokus takbir ","Positive"
0,"rt suasana malam takbir di jis minggu mei ","Neutral"
3," besok deh gue bully muka mau takbir bentar yang ini enggak penting dulu deh","Positive"
0,"malam takbir apa mootsss ","Neutral"
0," berkah malam takbir ","Neutral"
0," takbir dulu ","Neutral"
0," ya kan siapa tau ommmmmm ada dangdut pas malam takbir","Neutral"
0,"takbir sambil makan takoyaki ","Neutral"
-4,"demi allah sedih banget dengar takbir di story orang ","Negative"
0," muse saya lagi kumpul keluarga asa lagi malam takbir juga ","Neutral"
3," ya wes ngono ya keno di kampung tiap malam takbir pasti bagi hadiah buat serta yang ikut takbir keliling ","Positive"
-1,"takbir sambil ngevote yuk gap tipis ayo naikin ada ive ","Negative"
4,"asli ini semua sengaja update teman takbir apa bagaimana sih ya allah dedeeeeeek kamu beri lahan halu ","Positive"
-9,"rt muntahin saja dibeungeut sih nadifnya riel ges bau busuk begitu ih anjeenggg padahal ini lagi takbir luar mah shshshsh enggak","Negative"
0,"takbir kali ","Neutral"
0,"takbir sek saja lo ","Neutral"
0,"eh takbir nya rame enggak nih","Neutral"
0,"momentum gubernur tabuh bedug takbir idul fitri hjakarta internasional stadium ","Neutral"
0," mau lanjut takbir dulu","Neutral"
0,"rt my son ya lihat bocil takbir ibu itu parade apa gua baru engah tahun ke belakang dia kena pandemi dan enggak","Neutral"
-7,"takbir gin menyenangkanya kok ada yang benci lebaran ","Negative"
0,"dannnn pompa gue matek di malam takbir enggak ada air ","Neutral"
-4,"pada takbir mana ini","Negative"
0,"kalian malam takbir apa nichh me main hp di kamar sambil nyemilin ini ","Neutral"
-2,"yang lain pada takbir eh ini aku kok malah dengar rolling stone ","Negative"
0,"kalian tim malam takbir rumah saja atau jalan jalan ke luar ","Neutral"
0,"takbir yuk","Neutral"
0,"doyoung lagi ikut takbir ya","Neutral"
-3,"akhir sampai juga setelah nyasar gue kira enggak bakal sampai belum lebaran cuma kasihan juga sama kurir malam takbir begini masih kerja ","Negative"
4,"benar konser malam takbir benar","Positive"
4,"seru banget ikut takbir sini","Positive"
4,"lega begitu dengar umum hasil sidang isbat akhir kita muslim di indonesia bisa shalat idul fitri bareng ya gema takbir dengar mana mana saat saya cari nada lirik takbir pakai indihome nyata banyak macam ya selamat hari raya idul fitri h ","Positive"
0,"pada takbir ya","Neutral"
4,"nikmat suasana jakarta yang sepi di malam takbir photo by lokasi kawasan epicentrum jl h r rasuna said kuning jakarta selatan epicentrum walk ","Positive"
0,"malam takbir tapi aku galau rasa qgauvzusnqpanbziskahosmsanjinkloe","Neutral"
0,"takbir kyok karnaval enek band an nek trek wkwk","Neutral"
0,"rt anies duet andai ku tahu bareng pasha ungu di malam takbir jis ","Neutral"
3," iya benar dulu pas kecil malam takbir asik main petas ","Positive"
-4,"another kerandoman orang tua gue asih thr di malam takbir","Negative"
0,"takbir di rumah","Neutral"
4,"benar benar ngerusak malam takbir ","Positive"
-3," malam takbir leni full cemberut ","Negative"
0,"rt ptn mumpung lagi malam takbir yuk kita saling doa moga aku kamu dan semua juang utbk bulan juni nanti si","Neutral"
0,"takbir tahun ini sepi banget masa tadi gue ke warung kagak ada bocil yang nongkrong","Neutral"
0," tetap takbir ya sit ojo arak arak an bengok bengok forza mil ","Neutral"
-3,"sedih waktu sudah malam takbir keluarga belum bisa bayar zakat karena belum ada uang tapi gapapa tbtb ada rezeki ya alhamdulillah ","Negative"
0,"moga di malam takbir ini bisa bigwin amin","Neutral"
5,"tadi akhir e bisa lihat takbirannnn aaaghh kangen banget belum coronces mesti lihat orang takbir rame banget terus akhir tahun ini bisa lihat lagiqqq","Positive"
4,"kangen suasana malam takbir rumah eyang ","Positive"
4,"senang banget gas tahun ini lebaran deh rame lagi banyak takbir keliling deh boleh mudik dll","Positive"
-3,"malam takbir tapi hati ini sedih ","Negative"
0,"takbir makan samyang","Neutral"
1,"kangen deh dulu pas kecil kalo takbir tuh gua ikut keliling krw ahahah","Positive"
5,"siapa malam takbir alergi nya kambuh ya betul sayaaaaaa enggak enak banget weh bersin bersin ","Positive"
0,"dengar takbir jadi mixed feeling karena ini hari raya pertama tanpa ayah alfatihah ","Neutral"
0,"takbir sepi gara hujan deres idulfitri h","Neutral"
0,"malam takbir sama yoon jeonghan","Neutral"
0," kinnporsche ftd aku kan belum tonton ya rencana habis ramadhan saja tapi tadi spoiler kayak eps paling baru lewat tl malam takbir ini terus aku kayak","Neutral"
0," tau lu y puasa lu sia sia malam takbir malah judi","Neutral"
0,"barusan rame lewat depan rumah ada tiga pick up bawa sound system yang dua takbir di depan yang pick up paling belakang dj an jedag jedug enggak paham lagi itu konsep kekmana wak","Neutral"
0,"ini orang takbir ke jalan ke masjidak malah ke mall anjir","Neutral"
0,"alhamdulillah masih bisa pulang kampung terus masker sambil dengar takbir dan rebah semua hectic akan ada akhir dan akan ada cyclenya ","Neutral"
-3,"baru bisa selo dikit dari ribut malam takbir lihat twt bingung sendiri ini lagi rame apa yj kenapa ","Negative"
4,"kangen banget sama wonuuu wonu lagi apa lagi takbir ya","Positive"
0,"malam takbir pas sd ","Neutral"
0," masih takbir di masjid","Neutral"
0," kata lagi takbir di masjid","Neutral"
0,"pemerintah kabupaten solok selatan imbau agar masyarakat tidak gelar takbir keliling dan pawai obor takbirankeliling ","Neutral"
4,"rt alhamdulillah raya takbir dengan menang ","Positive"
0," malam takbir","Neutral"
-6,"povchenle aduh ada yang vidioin nih di cepuin enggak nih ke doi ya mana tadi bohong enggak mau ikut takbir keliling karena mau tidur lagi bang bagaimana nih bang doi ngamuk kagak ini nanti ","Negative"
0,"pengin mudik sekarang juga biar bisa ikut takbir dk dusun","Neutral"
2,"rt bagi yang larang takbir berjama ah sila datang dalil khusus yang tunjuk jika hal itu harus laku se","Positive"
-3,"malam takbir vibesnya tiap tahun sedih mulu kenapa enggak","Negative"
0,"hai aku baru pulang takbir di mushola","Neutral"
-2,"alhamdulillah bukan bapak dan adek cowok bapak baru selesai goreng kerupuk udang kacang jeruk melinjo adek cowok belikan terang bulan polos dan martabak habis makan dia pergi takbir sama teman nya gue makan doang dari pagi gue kerja rodi ","Negative"
0,"takbir ada jogja masyaallah sambut dengan hujan ","Neutral"
9," selamat takbir cantik","Positive"
0,"ini kenapa masjid nya enggak ada yang takbir dhhh","Neutral"
0,"rt suasane malam takbir full jedak jedukkprapatan lasem ","Neutral"
4," takbir full senyum","Positive"
1,"lucu banget rame yang takbir jadi ingat masa kecil selalu ikut","Positive"
0,"bantu lampar di malam takbir rispek ","Neutral"
1,"malam takbir tahun ini rame banget yaatadi kan mau jajan terus jebak macet sampai hampir jam an gara gara ada pawai obor panjang bangettrus itu ya banyak kayak patung patung begitu yang bikin dari bambu sama bungkus semen","Positive"
