"score","text","class"
-9,"lebaran ini kayak kosong saja kukira aku biasa nyata ya memang hati belum biasa saja tanpa dua orang tua ziarah","Negative"
4,"jujur kadang gue malas banget kalau ketemu banyak orang dalam hari tapi kalau lebaran itu kata gue mah seru meski capek sholat eid salam salam satu kampung hunting thr ziarah sama jalan makan adalah momen yang paling gue tunggu tiap tahun ","Positive"
1," ok ziarah is doneeee jom gerak balik ipoh skunk ","Positive"
4,"lucu banget deh tadi sudah salam sama ayang pas mau ziarah lewat rumah dia tapi karena rame mungkin ya pas dia ikut ke rumah tanya lagi kita enggak mau maaf an yang lah kan tadi sudah aowkwkwwkk cowok gue mabok ","Positive"
5,"awkward alert wahahahhahahhahah habis ziarah ke rumah keluarga yang cukup jauh relasi terus pas sudah rame di ruang tamu ada yang dari belakang nyeletuk minal aidin juno whahahhahahhaha nyata vsitor yang kemarin kutemui adalah keluarga jauh anjir ketika visitor meet visitor ","Positive"
0," belum aku lagi datang bulan jadi belum ziarah ke makam bapa","Neutral"
3,"di hari lebaran ini tmp kalibata buka bagi masyarakat yang hendak laku ziarah kubur belum tmp kalibata tak ada unjung ","Positive"
3,"and again mak bapak boleh kot bagitahu anak first day raya ini takyah ziarah rumah orang lagi because everyone lowkey wanted tapi celebrate dengan dara mara first","Positive"
0,"malam raya je rasa nak raya sebab masak sampai tak tidur dan hari ini syawal aku dengan ummi kepala deh tingtong terus rasa nak tidur dulu lepas zohor nanti baru jalan tapi haa itu lah dapat tidur kejap je sebab ada orang datang ziarah ","Neutral"
-4,"ini yang sender salah tulis silahturahmi jadi ziarah itu ya ","Negative"
0," sudah pada ziarah ke makam keluarga belum ","Neutral"
-4,"mana mau ziarah ke makam ","Negative"
-5,"habis sholat balik sudah semangat mau maka up nyiapin baju mau ke rumah keluarga ziarah eh malah nyokap buat ribut akhir pada perang dingin yang ujung tangis di kamar ngurung diri saja matiin no hp dan wa supaya enggak di teror keluarga knapa enggak dtang ","Negative"
-1,"hari kamu enggak kirim sms masih wajar saja hari mungkin sudah bosan hari mungkin sudah enggak mau lagi teman kalo hari aku harus ziarah nih ada","Negative"
2,"suka aneh sama orang yang ziarah tapi foto foto pakai gaya lagi ","Positive"
3," dua nya habis solat eid makan dulu sama keluarga besar habis itu tamu pada datang satu satu kalian nyambut tamu yang mau datang kalo deh sepi kita keluarga langsung keliling dan lanjut ziarah ke makam","Positive"
0," sholat ied ziarah kak kubur salam an terus bobo","Neutral"
6,"selamat lebaran semua mohon maaf lahir batin dari aku yang habis sholat ziarah tidur dan ada yang bangun tegak seperti kayu ","Positive"
4,"selamat lebaran sholat ied minal minul makan ziarah tidur ","Positive"
4,"i love untuk my father kangen kakek maav enggak bisa ziarah makam ","Positive"
3,"baru ziarah lagi nyata buyut ku nama nya mes pantas aku bucin banget sama messi ","Positive"
0,"sholat ied salam salam makan ketupat ziarah ke makam muter ke saudara tetangga etc pulang turu ","Neutral"
-2," kok ziarah ","Negative"
1,"rt panjang bulan ramadhan saya cuba luang masa untuk jumpa serama mungkin duduk di nsembilan samada di mas","Positive"
-2," kok ziarah ","Negative"
-2," kok ziarah sih nder","Negative"
0," ziarah ke kubur ","Neutral"
0," ziarah ntu ke makam kalo ke rumah orang lain ntu nama silahturahmi","Neutral"
0,"shalat makan ziarah halal bihalal tidur","Neutral"
0," ziarah ","Neutral"
0," hah ziarah ","Neutral"
-3,"aku enggak pernah sangka lebaran tahun ini adalah lebaran pertama aku rasai ziarah ke makam bpk sedih tapi aku sudah titik enggak bisa tangis hampa banget","Negative"
4,"hari ini habis sholat terus makan lontongtrus ziarah dari pagi belum buka hape yang satu lagi sudah wa belum balas soal ucap selamat doankk ","Positive"
0,"ke mesjid mam opor halal bil halal sama keluarga ziarah balik ke rumah tidur dari jam dan sekarang baru banguuun eidalfitr","Neutral"
4,"ziarah kubur kadang rasa tenang ketika ada di kubur ","Positive"
-5,"dulu tiap ke tpu kakek tante pas lebaran pasti selalu ketemu yang ziarah juga lagi beli papeda terus manggil gue sekarang masih tetap ketemu kok beda dia lagi istirahat didlm situ cuma beda beberapa makam doang dari makam kakek tante gue tukang papeda nya pun masih ada hehe miss untuk pit","Negative"
0,"tadi pas otw ke pati baru tau macet itu ya kubur krapyak nyata kalau hari h idul fitri buanyak banget ya yang ziarah kubur ","Neutral"
-6," gue cuma mau cerita jadi teman gue ziarah makam bokap kubur didoain sampai khusu malah salah makam anjir","Negative"
-2," jadi kok aku baru balik terus orang rumah lanjut ziarah ","Negative"
2,"tante dari bpk yang datang ziarah ke rumah hari ini them nak tinggi berapa sudah kayak tiang listrik itume tante hehethem tinggi banget ya tapi sayang kamu kurus banget itu harus bykin makan sama konsumsi vit nak mana muka putih pucat kaya mayat hidup padahal bb ku kata mama sudah ideal","Positive"
0,"rt a playlist gamon ziarah kubur indonesia tanpa gemini bem ","Neutral"
0,"petang ini kita ziarah rumah saudara mara dulu esok lusa dan terus baru buat open house nasib barang nk masak adik deh prepare siap tinggal nk masak je tapi itu lah penat kali hilang lagi kang masak jadi tak sedap pulok ","Neutral"
0,"sholat eid minta maaf ke keluarga ziarah makan bakso ngopi bentar tidur rules hari pertama lebaran ","Neutral"
1,"di tiap rumah yang aku datang yang jauh dari hiruk pikuk coffe shop aku temu jogja yang ada dalam film film yang aku tonton pelan seperti suasana ziarah nggosip lucu ala tilik keluarga seperti lemantun dan prihatin seperti lamun sumelang ","Positive"
2,"bayang tentang jogja kurang lebih pengaruh oleh film yang aku tonton sebut saja film film seperti ziarah lemantun tilik atau lamun sumelang aku benar benar suka jogja yang pelan sedikit nggosip dan prihatin sama seperti yang gambar dalam film film itu ","Positive"
-2,"hari ini kan hari raya kalau aku whatsaap tanya ada kat rumah ke perlu ke tanya soal nak datang raya ke habis itu dah aku nak jeng rumah ngko tahun sekal je tak nak datang ziarah mayah kok pulakkkkk ","Negative"
-4," hahaha aku malas nak bawa ke kampung sebab makan space nanti timbang lepas habis ziarah semua rumah ","Negative"
3,"kalau ziarah itu kan selalu bareng keluarga besar semua terus kayak gua ini tangis sengguk di depan keluarga besar semua kalo pikir pikir sekarang maluuuhadeu","Positive"
0,"ngantuk tapi mau ziarah","Neutral"
3,"orang lain enggak ziarah jiran dan dara mara mak aku ziarah mydin bhai ","Positive"
0,"doa ziarah kubur tulis latin surat yasin ayat lengkap dengan arti ","Neutral"
-2,"shalat ied salam sama keluarga ziarah ke makam silaturahmi ke keluarga jauh pulang ke rumah tidur ","Negative"
0,"rt ziarah kubur di hari raya ","Neutral"
0,"baru tahun ini enggak ikt prgi ziarah ggra smlm krg tidur","Neutral"
-2,"lebaran gue belum mulai soal sodara sodara jauh belum pada datang belum ziarah belum keliling rumah sodara yang bahkan enggak gue kenal dan belum ada yang nyuruh gue beli baso bungkus ","Negative"
0,"weeeehhh pergi ziarah ziarah aku kali phm langsung apa yang dorg omong ini bhsa jawa","Neutral"
0," ziarah ke makam nya sendiri hyung ","Neutral"
-2,"cuma tiap habis sholat salim without saying any words terus ziarah sudah maaf maaf dalem hati masing maisng via telepati wkwkwk ","Negative"
-3,"lalu gue sendiri anjak dewasa keluar dari rumah tinggal di luar kota pulang pepet ini ke malam takbir hari h malas an habis ziarah pulang tidur terus pengin buru balik kosan karena antem mulu sama nyokap ","Negative"
0,"berapa tahun deh kali ziarah kubur ummi petang sikit nk pergi lah ","Neutral"
4,"habis sungkem jadi rutinitas tiap lebaran yaitu ziarah ziarah kali ini beda ziarah pakai air mawar sama nabur bunga tapi bunga diskonto bank baca","Positive"
0,"selesai ziarah","Neutral"
12,"selamat hari raya mak dan wan adik rindu kalo dulu mak sellu wan dan adik ziarah tapi tahun niy adik pula yang ziarah wan dan mak adik sayang mak n wan walopon adik kali pernah rasa kasih mak tapi adik nk mak tahu yang mak segala bagi adik tq sebab juang tok lhirkan adik ","Positive"
0," ziarah gaikut soal suruh jaga rumah ","Neutral"
0,"ziarah kali ini sponsor yasin latin dan vibe donatur kuwait","Neutral"
0,"lebaran sholat ied keliling rumah orang minta thr ziarah makan makan ngemil kue jam an vibes nya deh beda cuy ","Neutral"
0," belum ziarah jadi belum foto keluarga ","Neutral"
-4,"padahal cuma ziarah kubur sama keliling ke beberapa rumah doang tapi energi asa kuras banget apalagi ketemu banyak orang ","Negative"
7,"alhamdulillah semua sodara kumpul ada opor ayam rawon dan favorit krenthil besok ziarah ke eyang ya hasan besar jetis ponorogo madiun ada apa sih oh banyak ada ayam kremes pak tapi ada steak solo pusat ol ol dan sambel pecel mbah wiryo jl cokro yuk bahagia ","Positive"
-4," gue tinggal yang lain ziarah gue bingung banget enggak dekat sama keluarga papah","Negative"
3,"kan best kalau tiap tiap tahun macam ini raya pertama santai santai dulu dengan keluarga raya dua baru nak rai sambut teta ziarah ziarah ","Positive"
0," enggak ziarah nang ibukmu a kon","Neutral"
0," itu buat ziarah kan","Neutral"
0,"jangan ziarah kubur besok kata orang dulu kagak boleh","Neutral"
0," itu lah itu belum start ziarah ziarah dia lagi","Neutral"
0,"deh pada ziarah lom gaes","Neutral"
0,"waktuny ngebakso sih ini mah habis maaf an sama ziarah ","Neutral"
-2,"enggak sholat ied jadi gue langsung m kue kering sampai tenggorok gue kering tadi juga pada ziarah juga gue cuma tunggu di dpan sambil makan somay ","Negative"
-3,"enggak ziarah kubur tadi lupa bawa payung panas terik terus pening kepala memang kena minum air banyak takut kena heat exhaustion","Negative"
0,"lebaran saya tapi kayak enggak lebaran feel nya enggak asa pergi rumah nenek malah kosong rmhnya enggak ada orang pada pergi ziarah ","Neutral"
0," lagi ziarah ","Neutral"
-5,"bingung kok bisa ada orang yang enggak mudik ziarah dan silaturrahmi ke rumah sodara sodaranya gue di salatiga hectic banget tiap hari ada temu keluarga sampai sodara sodaranya buyut gue juga gue temuin","Negative"
0,"pagi ketupatsiang bakso soto mie ayamnext turu sampai sore besok ziarah kubur datang sodarabesok lagi turu all day scroll twiter","Neutral"
0," gue sengat tawon pas lagi ziarah t t","Neutral"
3,"ziarah ke kubur pada naik mobil jalan sempit yaudah macet tengah jam enggak jalan ","Positive"
-1,"agak sedih lebaran tahun ini masih belum bisa ziarah ke makam bapak sendiri ya moga cepat buka lagi ","Negative"
-3,"bila kau ada anxiety introvert malu be like lapar tapi segan nak makan bila ziarah pergi rumah orang ","Negative"
4," bisa saja nila makasiy sayang aku otw ziarah tadi","Positive"
-2,"beban keluarga lagi healing sendiri di bon raya setelah dengar omong mereka pas mereka tau gue ikut ziarah padahal gue masih di kamar dan belum berangkat ","Negative"
0,"lagi ziarah keluarga nemu ini ","Neutral"
4," betul tadi saja otw ziarah tidur sampai kelar ","Positive"
-2,"apa sudah tahun sejak pergi saya tidak pernah tangis lagi kalo ziarah kubur lebaran maaf tapi tahun ini saya tangis enggak tau rasa berat saja semua ","Negative"
0," aku ziarah kubur jap tadi","Neutral"
0,"setelah tahun akhir ziarah bareng lagi ","Neutral"
0," ahahahaha lagi pada ziarah tadi pas lu lewat","Neutral"
4,"last year with ayah struggle nak set tripod amek gambar family this year kita ziarah ayah kat rumah baru ayah selamat hari raya ayah we miss you ","Positive"
0,"macet banget arah karet anjritt orang pada ziarah ya ini","Neutral"
0,"rt done ziarah kpg ","Neutral"
0,"hdeh ziarah siang bolong begini","Neutral"
22,"tengah jam lepas baru jeeee ziarah dan lawat kubur seseorang yang paling ku amat sangat sayang di area taman kubur batang kali tadi nanti saya datang lagi ya ibu assalamualaikum ibu ","Positive"
0," sudah gue suruh jaga motor orang rumah pada ziarah","Neutral"
0,"buat pertama kalinyaaa enggak ziarah karena enggak bisa banguunnn samsek fu king headache kumat enggak tau drmna sama panas nya ","Neutral"
3," pada ziarah kaya","Positive"
0,"habis ziarah langsung muter ke rumah sodara langsung kumpul habis ziarah dhuha sambil tangis punya kakak tapi enggak bisa kumpul bapak ziarah dulu ke makan ibu aku enggak ikut bayang kalau ikut ibu cuman sendiri di rumah sambil tunggu anak anak ","Neutral"
3,"setelah solat eid salam salam makan ziarah acara penting lanjut adalah tidurrr","Positive"
0,"baru slesai ziarah panas banget deh","Neutral"
0," day lebaran rumah lebaran ke tetangga ziarah ke rumah bude bude dari ibu kumpul keluarga ibu jajan bakso sate wajibday keliling ke kerabat yang satu desa kumpul bareng keluarga bapak","Neutral"
4,"rt satu hari raya sama dan raya raya ini boleh ke amal makan sehat sebab aktiviti ziarah ziarah ini cowok","Positive"
0,"shalat ied sudah ziarah ke kubur sudah makan lontong sudah silahturahmi ke tetangga sudah saat nya tidur ","Neutral"
0,"done ziarah kpg ","Neutral"
0,"salam salam sudah ziarah sudah waktu bobo ciang","Neutral"
0,"siklus hari lebaran sholat ied sungkem makan opor ziarah pulang terus kabut atopun tidur sampai sore","Neutral"
5,"first raya without nenek esok afiq datang ziarah okay selamat hari raya nek ","Positive"
3,"semalem tepat pas takbir mimpi ika lagi isi mimpi mau ziarah sama kak fira nanti ya kak kalo ada sempat nanti aku ke blitar loveyou","Positive"
-2,"sedih lebaran tahun ini tanpa kakak inti lebaran ini lebaran yang mewek segitu banyak yang hilang waktu dia masih ada dia enggak lihat orang sayang sama dia moga dia bisa lihat di sana betapa banyak keluarga yang ziarah di kubur al fatihah","Negative"
0," enggak bisa ajarang bisa ziarah","Neutral"
-6,"ini kaki untung enggak bengkak jalan kamu ada kali ya mana maka heels lagi terus waktu ziarah juga jongkok terus tuh di tempat ","Negative"
4,"sama laki laki itu terus a akhir cuman bilang terima kasih lalu pergi kamar sekarang mama sama kik lagi ziarah tempat papa kalau ada tanya asa ya lagi enggak baik baik saja sih","Positive"
0," enggak kalo aku sholat ied pulang makan muter ke rumah sodara ziarah ke makam pulang makan lagi tidur","Neutral"
0,"kenapa sih wisma asri kalo lebaran ziarah macet ampun banget ","Neutral"
0," ziarah ke kampung","Neutral"
0,"kalo lagi di bogor iya tapi kalo lagi di jawa enggak berlaku sih dari pagi sampai siang terima tamu di rumah nenek nanti dari siang sampai sore keliling ziarah ","Neutral"
-4,"mau ziarah mana lagi","Negative"
0,"ziarah ke makam bibi dan vanessa angel saat idul fitri h faisal risak bacakanyasin ","Neutral"
-2,"lagi ziarah om iseng bagi thr rebu buat bocah lokal eh kok tiba bawa satu kampung ngantrinya sampai kayak antri dufan ","Negative"
0," om ziarah","Neutral"
-1,"rt al lajnah ada sudah imah kata khusus ziarah kubur di hari raya rupa bid ah fatawa al lajnah ada sudah imah ","Negative"
0,"sholat eid ziarah makan ketupat tidur","Neutral"
0,"rutinitas keluarga ku kalo hari lebaran sholat id salam makan ketupat silaturahmi ziarah ngebaso","Neutral"
0,"hari lebaran setelah capek salam dan ziarah pulang rumah dan nyikatin closet dapat hidayah darimana ya","Neutral"
2,"habis ziarah pakai hak tinggi jalan meter rip kaki ku omggg","Positive"
0,"tiap ziarah di rumah almarhum kakek pasti balik bawa baso ","Neutral"
0,"habis mampir rumah keluarga sama ziarah pulang langsung rebah dan bawa capek banget kayak tenaga gue sudah kuras habis ","Neutral"
5,"tapi ya lebih enak yang ziarah makam dong bisa nikib story sosmed wlewlewlee","Positive"
0,"kadang rasa aneh sama diri sendiri orang orang lebaran pada heboh sana sini lah gua habis sholat ied ziarah salam sama keluarga habis itu lanjut tidur","Neutral"
0,"muhadjir ziarah ke makam habibie hingga malik fajdar di harilebaran ","Neutral"
0," ziarah ki ke rumah bestieeeee","Neutral"
0," lagi ziarah bestie","Neutral"
4,"enak ya yang keluarga tinggal kremasi enggak perlu ngisup ziarah makam","Positive"
6,"gue habis ziarah ke makam ada dua anak kecil naburin bunga ke makam terus yang lebih kecil bilang begini ini makam siapa memang kakak jawab enggak tau sudah taburin saja kasihan mantap bre","Positive"
-4,"tante ziarah ini jadi teror sendiri di dekat rumah hahaha","Negative"
-1,"seperti biasa salat ied ziarah tidur","Negative"
0," mau ziarah","Neutral"
2,"nah mak gue juga sudah notis begitu kayak asih tau itu yang di ziarah tuh masih muda gue pikir adik kan sampai akhir gue moto makam nenek gue terus sengaja ke atasin jadi cowok itu masuk frame","Positive"
