"score","text","class"
4," otak kalau masih fungsi sih harus saling tebar silaturahmi antar tetangga baik di kampung atau di rantau","Positive"
-8,"paling anti mau tau urus orang saudara kerabat dll kerja mana dan kerja apa apalagi flexing lebaran jalin silaturahmi tanpa basa basi ya guys ya ","Negative"
4,"gembira idul fitri yang raya antarumat agama di dusun tekel bagai bagi dari tradisi silaturahmi nusantara adadikompas","Positive"
7,"rt momen prabowo subianto silaturahmi ke jokowi di yogyakarta dapat hormat besar silaturahmi idulfitri idul","Positive"
0,"achievement unlocked tidur pas lagi silaturahmi ke keluarga mungkin bisa jadi solusi biar enggak ditanya ini ye bangun foto bareng terus pulang ","Neutral"
0," silaturahmi keluarga","Neutral"
-4,"rt assalaamu alaikum hari lebaran begini ada yang mau teman jalin silaturahmi enggak salah kan no porno ","Negative"
0,"presiden joko widodo dan ibu negara iriana silaturahmi dengan wapres sama ruf amin dan serta wury estu handayani saat idulfitri hijriah presidenjokowidodo ","Neutral"
0,"silaturahmi online presiden video call dengan wapres","Neutral"
6,"biasa selesai sungkem langsung ganti baju nas siap nginem di rumah kali ini boleh lah pakai baju rapi ganti silaturahmi rumah ke rumah eidmubarak ","Positive"
4," kalo di saya khatib malah ajak gembira dengan kendali kata enggak apa-apa paling enggak hari ini gembira silaturahmi muter ","Positive"
0," enggak usah deh kayak pergi silaturahmi sama saja ","Neutral"
0,"rt gemas banget sama username mas nya ini kalo ada yang tau spill deh mau silaturahmi lebaran secure the safety of aespa","Neutral"
-1,"kaya baru tadi pagi mau mampir silaturahmi ke sana terus ke tunda karena kata lagi sakit terus bangun dapat kabar orang sudah enggak ada memang ya umur enggak ada yang tau ","Negative"
0,"benar benar healing kedok silaturahmi manabisa excited foto kalo ginimah","Neutral"
8,"random banget tadi pagi pas sholat ied tetiba kangen suasana sholat di lapang kodam yang habis itu silaturahmi sama teman teman komplek sekarang sudah mencar semua sehat sehat teman belimbing street ku","Positive"
1,"jaga silaturahmi jaga prokesselama raya hari lebaran masyarakat wajib tetap disiplin prokes dengan laksana sama seperti maka masker dan jaga jarak tetapprokessaatlebaran ","Positive"
7," selamat hari lebaran ya bang cukup silaturahmi yang lebar badan jangan ","Positive"
0,"icha sih remaja jompo jam masuk rumah setelah silaturahmi jam stgh tidur baru bangun jam ","Neutral"
0," silaturahmi","Neutral"
0," nama sambung silaturahmi ya kan ","Neutral"
4,"rt bagai hias di hari nan fitriyuk bersamasebarkebaikan ulur tang silaturahmipesan ini buat bagai kuat di","Positive"
1,"prabowo silaturahmi di hari lebaran ke rumah megawati detiknews puan ok","Positive"
3,"prabowo silaturahmi di hari lebaran ke rumah megawati detiknews puan hebat","Positive"
0,"prabowo silaturahmi di hari lebaran ke rumah megawati detiknews kudukung puan","Neutral"
4,"prabowo silaturahmi di hari lebaran ke rumah megawati detiknews puan peduli","Positive"
1,"jaga silaturahmi jaga prokesselama raya hari lebaran masyarakat wajib tetap disiplin prokes dengan laksana sama seperti maka masker dan jaga jarak tetapprokessaatlebaranbersama laksana sama ","Positive"
-2,"ira mudik dan kumpul keluarga tuh untuk jaga silaturahmi","Negative"
4,"rt agak unik ini balik dari silaturahmi malah mood ngehamilin doi ","Positive"
8,"rt jalin silaturahmi dan jaga terus aman dalam sama di musim mudik pasca pandemi ini selamat mudik dan berkum","Positive"
4,"silaturahmi antar mantan saing yang satu ini sudah bikin adem suasana eh sekarang nongol yang lain yang suka bikin kisruh ","Positive"
6,"seungcheol keliling komplek dulu silaturahmi lebaran and semua ibu goes kamu mau enggak sama anak saya adek ih kamu tuh coba ajar masak buat sih sengcul kagum sama kamu kayak deeekk haduuh mama pengin banget punya menantu kayak dia","Positive"
7,"momen prabowo subianto silaturahmi ke jokowi di yogyakarta dapat hormat besar silaturahmi idulfitri idulfitri lebaran lebaran jokowi prabowosubianto irianajokowi diditprabowo via ","Positive"
0," mau silaturahmi sih sambil minta kopi ","Neutral"
0,"silaturahmi ke rumah bude yani pakde setiyono ","Neutral"
4,"senang sih tapi kayak ada yang kurang saja begitu hahaa apa ya jawab adalah kamu aku tunggu banget hadir kamu sekarang pengin lihat kamu edisi lebaran pengin silaturahmi banget alias kangen hahaa tapi yaudah gapapa mungkin cuma bisa tunggu kayak begini saja","Positive"
4," betul sekal kan sempat silaturahmi itu cuma bisa agak luang pas hari raya kalo kita sikap santai kan enggak masalah suka aneh anak sekarang mah banyak keluh nya dan lihat enggak mau interaksi dengan manusia lebih pilih gadget tapi di sosmed pedas banget kalo komen","Positive"
0,"presiden dan ibu iriana silaturahmi ke keraton yogyakartapresiden joko widodo serta ibu iriana joko widodo dan putra bungsu kaesang pangarep silaturahmi ke keraton yogyakarta pada senin mei tepat dengan syawal hijriah ","Neutral"
-1,"also hmm tadi aku dadak pikir bagaimana ya kalo kelak hari raya isi dengan silaturahmi tapi yang kunjung bukan pasutri lain ada juga pasusu patritri atau ya dua manusia yang saling ikat dan tinggal sama terus cerita dan memvalidasi anak kecil yang ","Negative"
0," yuk jalin silaturahmi mi","Neutral"
0,"sudah orang yang datang silaturahmi pas lebaran sampai jam gin sudah asa open house jabat wakakak","Neutral"
4,"kembali rumah dalam kondisi perut kenyang cuaca mendung dan capek karena keliling silaturahmi ke rumah kerabat habis ashar tidur enak banget seperti ","Positive"
-16,"lebaran makin sini bukan makin rajin silaturahmi tapi malah makin malas bukan karena takut ditanya ini itu sih tapi malas small talk basa basi nya itu loh astaga ","Negative"
-8,"mau cerita guys kan cerita aku sama keluarga itu kan terus ada acara kayak silaturahmi keluarga kayak aji begitu lah cuma keluarga tapi ada yang aneh belum mulai aji itu itu disebutin dulu dari orang tua kakek kan nama ayah nya siapa ibu siapa","Negative"
0," silaturahmi clam mean","Neutral"
5,"selamat hari lebaran semua maaf baru muncul sekarang lagi sibuk ambil opor sambil silaturahmi","Positive"
4,"rt jelas asrul kesthuri dan asosiasi lain yang gabung dalam forum sathu forum silaturahmi asosiasi travel haji","Positive"
0," gundul a rono enggak op boleh silaturahmi lione sih","Neutral"
4,"jelas asrul kesthuri dan asosiasi lain yang gabung dalam forum sathu forum silaturahmi asosiasi travel haji dan umroh telah kirim surat ke bagai pihak agar hal itu hati lanyalla katalanyalla dpdri indonesia hajj ","Positive"
-2,"lanjut silaturahmi ke sodara jauh","Negative"
3,"silaturahmi dengan ahy dan keluarga besar surabaya cerita ingin fokus jadi lukis ","Positive"
7,"opor opor opor plus rendang rendang dibonusin nastar kastngel lidah kucing diglontor teh manis es sirop buah pudingperut asa kaya m shari digabrugin jadi satuindahnya silaturahmi langsung stl tahun onlnslamat mnikmati lebaran gaes ","Positive"
0,"rt maasyaaallah berkah lambang silaturahmi pemersatu umat","Neutral"
0,"di gedung agung jokowi terima datang menteri tahan prabowo subianto yang teman anak didit hediprasetyo kumparannews ","Neutral"
-2,"dalam sejarah saya lama lebaran belum ikut mahzab makan siang pakai bakso masih di hajar santan friends makan bakso mungkin yang keliling silaturahmi ke sanak famili kali ya ","Negative"
-4," pak nitip ini teman saya usia tahun ini kerja di salah satu bumn terkemuka cari yang enggak neko neko kata untuk kenal lebih lanjut bisa silaturahmi ke ","Negative"
0,"bokap gue silaturahmi lebaran ke rumah paman gue kucing dua ajak anak kagak ya tapi anak anak memang pada enggak mau sih wkwk ","Neutral"
0," silaturahmi shopeeid","Neutral"
2,"rt selamat hari raya idul fitri hdihari yang suci ini jangan biar jarak batas silaturahmi dengan kerabat jauh ","Positive"
-2,"rt mudik setelah kungkung pandemi lama tahun anggap ekonomi indonesia tumbuh mereka sepemikiran sama sama","Negative"
10,"di hari menang nan fitri ini moga jadi diri sobat kembali suci penuh fitrah dalam silaturahmi yang penuh berkah selamat idulfitri untuk sobat yang raya aktivitastanpabatas internetnyaindonesia ","Positive"
0,"ada yang lewat wa ig medsos lain ada yang telfon sms email kirim surat ada yang ketemu langsung cara orang beda untuk sambung silaturahmi hari lebaran asal itu buat bahagia lalu sama fren jangan ganggu kebahagian orang lain ya ges ya salam maman racing team","Neutral"
0," askrl target utama silaturahmi keliling ","Neutral"
0,"orang sini kalau silaturahmi niat banget beda kayak sana jam pagi sudah selesai enggak ada yang mampir mampir ","Neutral"
0,"rt alhamdulillah hari ini tepat syawal maaf lahir batin ya kawan twitland yang pasti tetap jaga silaturahmi jaga p","Neutral"
0,"sholat ied silaturahmi turu","Neutral"
0,"lagi silaturahmi tapi hpku lowbat xox","Neutral"
0," boleh silaturahmi di dm bdg heree","Neutral"
0," mas gue kucil jadi enggak silaturahmi wkwk","Neutral"
0," hduh ekounnya dikuncihh mau silaturahmi","Neutral"
4,"rt mari nikmat berkah lebaran sama triindonesia isi pulsa di store atau digibox bisa nikmat ekstra pulsa untuk sil","Positive"
-1,"tadi silaturahmi ke rumah teman ortuku mereka kantor dulu pas di jakarta sekarang kami keluarga tinggal di jogja beliau mudik ke jogja papa resign tahun mama pensiun dini april kemarin teman ortuku masih kerja sampai sekarang terus aku enggak bisa nah tangis pas ","Negative"
-2," makin tahun maaf an cuma bagai lengkap silaturahmi","Negative"
0,"di gedung agung jokowi terima datang menteri tahan prabowo subianto yang teman anak didit hediprasetyo kumparannews","Neutral"
0,"ada saja cara allah tambah silaturahmi di hari lebaran mah ","Neutral"
1,"jaga silaturahmi jaga prokesselama raya hari lebaran masyarakat wajib tetap disiplin prokes dengan laksana sama seperti maka masker dan jaga jarak tetapprokessaatlebaranbersama laksana sama ","Positive"
1,"jaga silaturahmi jaga prokesselama raya hari lebaran masyarakat wajib tetap disiplin prokes dengan laksana sama seperti maka masker dan jaga jarak tetapprokessaatlebaranbersama laksana sama ","Positive"
-4,"iri banget lihat orang keluarga pada akur datang silaturahmi begitu ","Negative"
-2," silaturahmi kok malam","Negative"
2,"hari idul fitri rupa hari menang dan hari silaturahmi serta saling memaafkantapi bukan arti di hari biasa kita tidak saling maaf asalketik idulfitri h","Positive"
-2,"setelah acara wara wiri sana kemari silaturahmi keluarga dan kerabat kenyang capek dan leher belakang mulai berat ","Negative"
4,"rt ayu ting ting a rasa hal beda saat lebaran kali ini ia sebut kali ini silaturahmi antar keluarga bisa lebih","Positive"
0,"betul kemarin saya ultah terus hari ini lebaran tidak biasa mantan ucap ultah dan idul fitri antara mau nikah atau memang cuma mau silaturahmi ","Neutral"
0,"rt beberapa mudik sengaja kejar vaksinasi covid booster belum jadwal mudik namun jika booster dadak belum mud","Neutral"
0,"sejumlah polisi tampak jaga di depan diam megawati tampak buah papan dengan tulis mohon maaf tidak ada open house pasang di depan gerbang ","Neutral"
3," bahagia sama saudara dari bagai daerah dan juru dunia alhamdulillah bisa silaturahmi virtual di pagi hari raya ini bagi besar mereka bisa mudik namun beberapa paksa tidak pulang kampung ","Positive"
0,"ada yang lagi kosong enggak tmptnya pengin silaturahmi kelamin nih wkwk gaymakassar","Neutral"
1," kapan nikah dua kata dalam satu tanya momok yang begitu mengrikan hantu tiap sesi silaturahmi simple memang tapi butuh sadar dalam jawab serta sikap ","Positive"
4,"hari raya idul fitri jadi waktu paling pas untuk silaturahmi dan maaf segala salah di masa lalu selamat nikmat momen lebaran dengan orang orang dekat lo ya superfriends happy eid al fitr hmohon maaf lahir dan batin","Positive"
-4,"beberapa mudik sengaja kejar vaksinasi covid booster belum jadwal mudik namun jika booster dadak belum mudik maka efek tidak optimal ","Negative"
0,"habis silaturahmi sana sini jam gin energi gue kayak kuras habis efek deh jompo kayak ","Neutral"
0,"kelar juga silaturahmi","Neutral"
0," silaturahmi yang bawa berkah","Neutral"
0,"saat silaturahmi sama jenshin","Neutral"
-2,"offjum sama atp kok enggak ada kabar apa ya tengah hari ini apakah lagi silaturahmi ke rumah nenek demi dapat thr","Negative"
4,"ayu ting ting a rasa hal beda saat lebaran kali ini ia sebut kali ini silaturahmi antar keluarga bisa lebih dekat ","Positive"
0," menhan prabowo subianto silaturahmi dengan presiden joko widodo di gedung agung siang ini prabowo suguh opor hingga tempe bacem ","Neutral"
1,"jaga silaturahmi jaga prokesselama raya hari lebaran masyarakat wajib tetap disiplin prokes dengan laksana sama seperti maka masker dan jaga jarak tetapprokessaatlebaranbersama laksana sama ","Positive"
4,"erat silaturahmi insya allah bisa tingkat umur panjang mudah rezeki dan banyak teman ","Positive"
0,"bumil hati hal ini saat silaturahmi lebaran ","Neutral"
0,"jangan lupa silaturahmi ke rumah mantan tapi ya ra kon ngancani aku tapi monyet ","Neutral"
0," gue lagi silaturahmi ke desa tetangga dan jalan sudah mulai renggang pas jam an","Neutral"
0,"rt menhan prabowo subianto silaturahmi dengan ketua umum pdi p megawati soekarnoputri senin ","Neutral"
1,"belum lagi ada satu hari silaturahmi ke sodara dari ibu dan satu hari kumpul keluarga besar sambil liliwetan jadi ya biasa total paling sedikit tiga hari buat raya lebaran","Positive"
0,"silaturahmi tetap jalan meski obrol sepi","Neutral"
0," minal aidzin ya pak tapi indonesia hari ini fokus ke jis sejumlah polisi tampak jaga di depan diam megawati tampak buah papan dengan tulis mohon maaf tidak ada open house pasang di depan gerbang ","Neutral"
8,"btw aku dibilangin enggak usah ucap hari raya ke ex crush yang sudah ghosting tapi aku ngeyel hehe kayak why not gabaik juga kan mutus tali silaturahmi but alhasil enggak dibales juga chat belum juga gaperna dibales yauda lah ya yang penting aku sudah ada niat baik","Positive"
0," iya pada silaturahmi atau tamasya","Neutral"
0,"menhan prabowo subianto silaturahmi dengan ketua umum pdi p megawati soekarnoputri senin ","Neutral"
-4," rl aku tadi minta maaf ke ex crushku karena dulu sudah pernah ngecut off dia karena salah sendiri dan ya aku bisa bilang kecut waktu itu sekarang dia sudah punya pacar tapi aku chat pure hanya untuk minta maaf dan biar enggak mutus silaturahmi lebih aku cont ","Negative"
1,"jaga silaturahmi jaga prokesselama raya hari lebaran masyarakat wajib tetap disiplin prokes dengan laksana sama seperti maka masker dan jaga jarak tetapprokessaatlebaranbersama laksana sama ","Positive"
0,"agenda rutin lebaran sholat ied halal bihalal makan ziarah ke makam silaturahmi sama sodara dan tetangga ziarah ke makam yang satu lagi silaturahmi lagi makan bakso turudilanjut sore atau malam buat silaturahmi ke sodara sama tetangga yang lain","Neutral"
7," sudah booster bukan jamin kebal covid waspada ini saat silaturahmi detikhealth covid covid ","Positive"
3," aku brokenhome aku juga minta doi ku lebaran plis rumah karena aku sepi enggak punya siapa tapi dia harus pergi ke ziarah dan silaturahmi ke keluarga besar alhasil sekarang aku lagi rebah twitteran sambil sepi ","Positive"
1,"jaga silaturahmi jaga prokesselama raya hari lebaran masyarakat wajib tetap disiplin prokes dengan laksana sama seperti maka masker dan jaga jarak tetapprokessaatlebaranbersama laksana sama ","Positive"
0,"teman silaturahmi sama keluargamari tonton dengar official video klip lagu baris ibuagus jabo priyono feat dewi lunatayang sekarang ","Neutral"
0," lets screaming bareng shall we tapi enggak tau deng pas jam silaturahmi apa kagak","Neutral"
4," bukan ke jokowi prabowo pilih silaturahmi dengan megawati sinyal prabowo puan di pilpres kuat tribun sumsel puanmaharani","Positive"
0,"dari yd pagi habis sholat pergi sana pergi sini cerita silaturahmi sih tapi gaiss ini capek bahkan detik ini juga baru sampai lagi ","Neutral"
